temperature,humidity,motion,power,hour,temp_diff,power_diff,temp_deviation,anomaly_injected
18.05,46.29,0.0,147.16,19,-4.73,-263.96000000000004,-3.7360000000000007,0
18.05,47.51,0.0,147.16,19,0.0,0.0,-2.1999999999999993,0
18.05,47.51,0.0,355.73,19,0.0,208.57000000000002,-2.1239999999999988,0
27.78,89.07,0.0,145.44,19,9.73,-210.29000000000002,6.838000000000001,1
23.94,36.94,0.0,263.22,19,-3.84,117.78000000000003,2.766000000000002,0
20.17,35.24,0.0,147.81,19,-3.7699999999999996,-115.41000000000003,-1.4280000000000008,0
25.22,39.38,1.0,79.97,19,5.049999999999997,-67.84,2.1879999999999953,0
25.22,31.13,1.0,79.97,19,0.0,0.0,0.7539999999999978,0
25.22,31.13,1.0,306.36,19,0.0,226.39000000000001,1.2659999999999982,0
22.06,40.09,0.0,109.45,19,-3.16,-196.91000000000003,-1.5179999999999971,0
22.06,40.09,0.0,1605.1,19,0.0,1495.6499999999999,-1.8959999999999972,1
23.84,55.44,0.0,147.42,19,1.7800000000000011,-1457.6799999999998,0.16000000000000014,0
23.84,64.82,0.0,342.64,19,0.0,195.22,0.43599999999999994,0
27.49,67.13,0.0,495.9,19,3.6499999999999986,153.26,3.6320000000000014,0
18.4,43.05,0.0,382.04,19,-9.09,-113.85999999999996,-4.725999999999999,0
26.43,39.12,0.0,417.17,19,8.030000000000001,35.129999999999995,2.4299999999999997,0
18.59,37.74,0.0,239.19,19,-7.84,-177.98000000000002,-4.359999999999999,0
55.84,47.58,1.0,260.65,19,37.25,21.45999999999998,26.490000000000002,1
23.5,67.87,1.0,113.34,19,-32.34,-147.30999999999997,-5.052,0
18.19,93.65,0.0,464.97,19,-5.309999999999999,351.63,-10.32,1
18.19,93.65,1.0,456.12,19,0.0,-8.850000000000023,-8.672,0
18.72,30.77,1.0,102.74,19,0.5299999999999976,-353.38,-8.168,0
20.12,91.03,0.0,75.22,19,1.4000000000000021,-27.519999999999996,0.3760000000000012,0
20.12,56.41,0.0,1853.96,19,0.0,1778.74,1.0519999999999996,1
20.7,96.85,0.0,333.22,19,0.5799999999999983,-1520.74,1.129999999999999,0
20.7,63.25,0.0,486.59,19,0.0,153.36999999999995,0.6280000000000037,0
25.36,50.66,0.0,260.72,19,4.66,-225.86999999999995,3.960000000000001,0
25.36,50.66,0.0,109.7,19,0.0,-151.02000000000004,2.911999999999999,0
20.36,46.02,0.0,212.77,19,-5.0,103.07000000000001,-2.1359999999999992,0
49.31,49.85,0.0,2239.02,19,28.950000000000003,2026.25,21.092000000000002,1
25.45,46.23,0.0,317.2,19,-23.860000000000003,-1921.82,-3.718,0
25.45,46.23,0.0,386.26,19,0.0,69.06,-3.7360000000000007,0
21.3,69.9,0.0,455.17,19,-4.149999999999999,68.91000000000003,-7.074000000000002,0
26.37,55.51,0.0,395.94,19,5.07,-59.23000000000002,-3.2059999999999995,0
41.0,36.92,1.0,419.52,19,14.629999999999999,23.579999999999984,13.086000000000002,1
19.04,48.31,0.0,417.82,19,-21.96,-1.6999999999999886,-7.591999999999999,0
25.22,67.39,0.0,66.67,19,6.18,-351.15,-1.3660000000000032,0
27.84,33.13,1.0,496.28,19,2.620000000000001,429.60999999999996,-0.053999999999998494,0
23.58,58.73,0.0,200.87,19,-4.260000000000002,-295.40999999999997,-3.756000000000004,0
19.4,95.73,0.0,180.15,19,-4.18,-20.72,-3.6159999999999997,0
19.4,37.83,0.0,436.5,19,0.0,256.35,-3.687999999999999,0
25.41,68.43,0.0,399.62,19,6.010000000000002,-36.879999999999995,2.2840000000000025,0
25.41,68.43,1.0,260.79,19,0.0,-138.82999999999998,2.7699999999999996,0
25.0,62.35,0.0,404.47,19,-0.41000000000000014,143.68,2.0760000000000005,0
25.0,62.35,1.0,111.28,19,0.0,-293.19000000000005,0.9559999999999995,1
20.26,35.82,1.0,355.18,19,-4.739999999999998,243.9,-3.9559999999999995,1
20.26,35.82,1.0,121.96,19,0.0,-233.22000000000003,-2.9259999999999984,0
19.21,41.08,0.0,279.62,19,-1.0500000000000007,157.66000000000003,-2.7360000000000007,0
26.39,35.36,0.0,94.66,19,7.18,-184.96,4.166,0
20.2,47.61,0.0,310.6,19,-6.190000000000001,215.94000000000003,-1.064,0
25.68,45.63,0.0,296.67,19,5.48,-13.930000000000007,3.331999999999997,0
25.68,45.63,0.0,232.28,19,0.0,-64.39000000000001,2.248000000000001,0
24.17,49.18,0.0,102.83,19,-1.509999999999998,-129.45,-0.2539999999999978,0
24.17,49.18,0.0,142.79,19,0.0,39.959999999999994,0.19000000000000128,0
22.48,31.28,1.0,146.7,19,-1.6900000000000013,3.9099999999999966,-1.9559999999999995,0
25.73,69.05,1.0,237.25,19,3.25,90.55000000000001,1.283999999999999,0
26.96,36.75,0.0,472.94,19,1.2300000000000004,235.69,2.2579999999999956,0
20.1,34.91,0.0,367.7,19,-6.859999999999999,-105.24000000000001,-3.7879999999999967,0
20.1,34.91,0.0,154.92,19,0.0,-212.78,-2.974,0
20.68,42.44,0.0,379.77,19,0.5799999999999983,224.85,-2.0340000000000025,0
24.79,90.08,0.0,145.58,19,4.109999999999999,-234.18999999999997,2.2639999999999993,0
21.08,68.66,0.0,347.0,19,-3.710000000000001,201.42,-0.2700000000000031,0
23.98,63.85,1.0,247.02,19,2.900000000000002,-99.97999999999999,1.8540000000000028,0
20.16,58.07,0.0,81.51,19,-3.8200000000000003,-165.51,-1.977999999999998,0
19.6,65.85,0.0,77.91,19,-0.5599999999999987,-3.6000000000000085,-2.321999999999999,0
20.5,44.32,0.0,102.31,19,0.8999999999999986,24.400000000000006,-0.5640000000000001,0
20.5,44.32,0.0,287.6,19,0.0,185.29000000000002,-0.4480000000000004,0
41.53,35.38,0.0,2166.52,19,21.03,1878.92,17.072,1
41.53,35.38,0.0,142.49,19,0.0,-2024.03,12.798000000000002,0
24.74,53.11,0.0,207.44,19,-16.790000000000003,64.94999999999999,-5.020000000000003,0
23.66,58.85,0.0,1594.41,19,-1.0799999999999983,1386.97,-6.732000000000003,1
19.89,41.02,0.0,299.07,19,-3.7699999999999996,-1295.3400000000001,-10.379999999999999,0
23.68,31.99,1.0,239.01,19,3.789999999999999,-60.06,-3.0199999999999996,1
23.68,31.99,1.0,343.98,19,0.0,104.97000000000003,0.5499999999999972,0
23.69,45.86,0.0,423.09,19,0.010000000000001563,79.10999999999996,0.7699999999999996,0
23.69,45.86,0.0,450.78,19,0.0,27.689999999999998,0.7640000000000029,0
26.05,37.81,0.0,280.93,19,2.3599999999999994,-169.84999999999997,1.8919999999999995,0
26.05,30.2,0.0,275.66,19,0.0,-5.269999999999982,1.4180000000000028,0
51.78,62.15,0.0,2683.41,19,25.73,2407.75,21.528000000000002,1
22.12,50.55,0.0,62.77,19,-29.66,-2620.64,-7.817999999999998,0
22.12,50.55,0.0,421.35,19,0.0,358.58000000000004,-7.504000000000001,0
21.11,60.34,0.0,372.63,19,-1.0100000000000016,-48.72000000000003,-7.526000000000003,0
25.56,58.67,0.0,144.36,19,4.449999999999999,-228.26999999999998,-2.9780000000000015,0
21.34,57.36,0.0,123.36,19,-4.219999999999999,-21.000000000000014,-1.1099999999999994,0
26.03,30.94,0.0,487.08,19,4.690000000000001,363.71999999999997,2.798000000000002,0
26.75,33.42,0.0,202.84,19,0.7199999999999989,-284.24,2.5920000000000023,0
19.98,63.37,0.0,331.43,19,-6.77,128.59,-3.951999999999998,0
24.48,36.13,1.0,454.24,19,4.5,122.81,0.7639999999999993,0
22.14,33.58,1.0,478.19,19,-2.34,23.94999999999999,-1.7360000000000007,1
25.28,93.92,0.0,1618.85,19,3.1400000000000006,1140.6599999999999,1.554000000000002,1
25.28,40.93,0.0,408.5,19,0.0,-1210.35,1.8480000000000025,0
26.0,68.68,0.0,104.62,19,0.7199999999999989,-303.88,1.3639999999999972,0
50.54,36.22,0.0,434.41,19,24.54,329.79,20.691999999999997,1
50.54,46.32,0.0,228.24,19,0.0,-206.17000000000002,15.012,0
20.31,69.84,0.0,1873.91,19,-30.23,1645.67,-14.224,0
26.69,52.43,0.0,497.3,19,6.380000000000003,-1376.6100000000001,-8.125999999999994,0
46.44,32.44,1.0,442.85,19,19.749999999999996,-54.44999999999999,7.536000000000001,1
27.66,55.71,1.0,379.44,19,-18.779999999999998,-63.410000000000025,-6.668000000000003,0
20.28,51.31,0.0,250.67,19,-7.379999999999999,-128.77,-7.995999999999999,0
22.5,48.11,0.0,347.45,19,2.219999999999999,96.78,-6.213999999999999,0
22.5,43.09,0.0,300.0,19,0.0,-47.44999999999999,-5.375999999999998,0
20.2,41.01,1.0,1539.01,19,-2.3000000000000007,1239.01,-2.428000000000001,1
27.25,63.33,0.0,199.29,19,7.050000000000001,-1339.72,4.704000000000001,0
25.07,53.67,0.0,434.56,19,-2.1799999999999997,235.27,1.565999999999999,0
20.07,48.86,1.0,266.53,19,-5.0,-168.03000000000003,-2.9480000000000004,0
18.81,64.14,1.0,397.65,19,-1.2600000000000016,131.12,-3.4700000000000024,1
18.81,64.14,0.0,471.45,19,0.0,73.80000000000001,-3.192,0
21.46,32.98,0.0,477.57,19,2.650000000000002,6.1200000000000045,0.6159999999999997,0
21.46,32.98,0.0,460.38,19,0.0,-17.189999999999998,1.3379999999999974,0
19.37,65.77,0.0,125.85,19,-2.09,-334.53,-0.6119999999999983,0
56.68,68.37,1.0,156.91,19,37.31,31.060000000000002,29.124,1
56.68,68.37,1.0,212.15,19,0.0,55.24000000000001,21.549999999999997,0
22.16,47.31,0.0,323.84,19,-34.519999999999996,111.68999999999997,-13.109999999999996,0
21.19,55.94,0.0,299.67,19,-0.9699999999999989,-24.16999999999996,-14.026,0
23.61,69.99,1.0,148.77,19,2.419999999999998,-150.9,-12.454,0
20.71,43.02,1.0,122.32,19,-2.8999999999999986,-26.450000000000017,-8.159999999999997,0
20.71,43.02,0.0,151.48,19,0.0,29.159999999999997,-0.9659999999999975,0
26.26,47.86,0.0,414.99,19,5.550000000000001,263.51,3.7639999999999993,0
24.55,65.01,0.0,58.23,19,-1.7100000000000009,-356.76,1.3820000000000014,0
27.37,85.79,0.0,363.3,19,2.8200000000000003,305.07,3.4499999999999993,0
27.37,49.13,0.0,73.9,19,0.0,-289.4,2.1179999999999986,0
27.15,63.72,0.0,461.18,19,-0.22000000000000242,387.28,0.6099999999999994,0
22.88,36.49,0.0,61.41,19,-4.27,-399.77,-2.983999999999998,0
27.48,34.09,0.0,374.81,19,4.600000000000001,313.4,1.0300000000000011,0
27.48,34.09,0.0,229.39,19,0.0,-145.42000000000002,1.0080000000000027,0
25.0,93.17,0.0,209.37,19,-2.4800000000000004,-20.019999999999982,-0.9979999999999976,1
50.05,33.51,0.0,260.66,19,25.049999999999997,51.29000000000002,19.472,1
50.05,33.73,0.0,365.83,19,0.0,105.16999999999996,14.037999999999997,0
25.42,39.9,0.0,75.42,19,-24.629999999999995,-290.40999999999997,-10.18,0
24.79,52.62,0.0,103.37,19,-0.6300000000000026,27.950000000000003,-10.271999999999998,0
23.45,53.26,0.0,462.99,19,-1.3399999999999999,359.62,-11.301999999999996,0
23.34,60.17,0.0,133.65,19,-0.10999999999999943,-329.34000000000003,-6.070000000000004,0
25.62,47.57,0.0,241.96,19,2.280000000000001,108.31,1.096,0
19.22,91.96,0.0,401.05,19,-6.400000000000002,159.09,-4.064,1
19.22,91.96,0.0,227.02,19,0.0,-174.03,-2.9499999999999993,0
20.24,43.3,1.0,376.33,19,1.0199999999999996,149.30999999999997,-1.2880000000000003,0
24.33,30.4,0.0,475.27,19,4.09,98.94,2.603999999999999,0
24.33,30.4,1.0,54.82,19,0.0,-420.45,2.862000000000002,0
22.21,49.99,1.0,238.24,19,-2.1199999999999974,183.42000000000002,0.14400000000000546,0
24.51,55.52,1.0,416.45,19,2.3000000000000007,178.20999999999998,1.3860000000000028,0
26.8,67.87,0.0,491.35,19,2.289999999999999,74.90000000000003,2.3640000000000008,0
19.72,53.91,0.0,294.01,19,-7.080000000000002,-197.34000000000003,-3.7940000000000005,0
24.95,56.03,0.0,356.85,19,5.23,62.84000000000003,1.3120000000000012,0
23.66,59.16,0.0,408.0,19,-1.2899999999999991,51.14999999999998,-0.26799999999999713,0
18.99,68.27,0.0,468.53,19,-4.670000000000002,60.52999999999997,-3.834000000000003,0
19.56,54.03,1.0,133.66,19,0.5700000000000003,-334.87,-1.815999999999999,1
27.81,45.89,0.0,419.4,19,8.25,285.74,4.8160000000000025,0
18.06,43.45,0.0,260.07,19,-9.75,-159.32999999999998,-3.556000000000001,0
24.25,31.07,0.0,251.0,19,6.190000000000001,-9.069999999999993,2.516000000000002,0
20.72,69.24,0.0,2825.34,19,-3.530000000000001,2574.34,-1.3599999999999994,1
23.25,47.93,0.0,239.48,19,2.530000000000001,-2585.86,0.4319999999999986,0
23.8,53.99,1.0,183.63,19,0.5500000000000007,-55.849999999999994,1.7840000000000025,0
23.8,59.83,1.0,183.63,19,0.0,0.0,0.6360000000000028,0
23.8,59.83,0.0,379.82,19,0.0,196.19,0.7259999999999991,0
24.15,39.35,0.0,90.38,19,0.34999999999999787,-289.44,0.39000000000000057,0
18.23,52.09,0.0,451.18,19,-5.919999999999998,360.8,-4.526,0
51.82,42.96,0.0,479.75,19,33.59,28.569999999999993,23.459999999999997,1
44.58,65.99,0.0,421.27,19,-7.240000000000002,-58.48000000000002,12.064,0
19.64,46.63,1.0,491.88,19,-24.939999999999998,70.61000000000001,-12.044000000000004,0
27.8,58.88,0.0,140.15,19,8.16,-351.73,-4.614000000000001,0
20.9,65.88,0.0,60.14,19,-6.900000000000002,-80.01,-12.047999999999995,0
20.9,31.03,0.0,410.81,19,0.0,350.67,-5.864000000000001,0
19.22,65.54,0.0,251.97,19,-1.6799999999999997,-158.84,-2.4720000000000013,0
18.74,33.03,1.0,52.81,19,-0.4800000000000004,-199.16,-2.7719999999999985,0
21.36,97.43,0.0,138.38,19,2.620000000000001,85.57,1.1360000000000028,1
26.37,69.12,0.0,275.18,19,5.010000000000002,136.8,5.052,0
21.74,68.38,1.0,332.38,19,-4.630000000000003,57.19999999999999,0.25400000000000134,0
22.27,33.11,0.0,222.65,19,0.5300000000000011,-109.72999999999999,0.17400000000000304,0
22.27,33.11,0.0,345.8,19,0.0,123.15,-0.532,0
25.02,63.31,0.0,117.35,19,2.75,-228.45000000000002,1.4860000000000007,0
25.02,58.38,1.0,97.37,19,0.0,-19.97999999999999,1.7560000000000002,0
23.53,68.03,0.0,293.39,19,-1.4899999999999984,196.01999999999998,-0.09199999999999875,0
21.56,49.18,0.0,319.11,19,-1.9700000000000024,25.720000000000027,-1.9200000000000017,0
21.56,49.18,0.0,96.93,19,0.0,-222.18,-1.7780000000000022,0
45.51,63.65,0.0,459.26,19,23.95,362.33,18.073999999999998,1
27.09,31.54,0.0,68.3,19,-18.419999999999998,-390.96,-0.7600000000000016,0
46.36,64.77,0.0,71.71,19,19.27,3.4099999999999966,13.944000000000003,1
20.24,38.37,0.0,305.71,19,-26.12,234.0,-11.912000000000003,0
25.26,63.91,0.0,131.41,19,5.020000000000003,-174.29999999999998,-7.631999999999994,0
23.48,66.54,1.0,102.73,19,-1.7800000000000011,-28.679999999999993,-5.006,0
26.86,63.93,0.0,1924.97,19,3.379999999999999,1822.24,-1.5799999999999983,0
26.86,63.93,0.0,480.76,19,0.0,-1444.21,2.3200000000000003,0
22.5,31.13,0.0,480.65,19,-4.359999999999999,-0.11000000000001364,-2.492000000000001,0
22.5,31.13,0.0,314.09,19,0.0,-166.56,-1.9400000000000013,0
25.7,50.62,1.0,496.81,19,3.1999999999999993,182.72000000000003,0.8160000000000025,1
24.55,55.52,0.0,358.81,19,-1.1499999999999986,-138.0,0.1280000000000001,0
19.19,52.55,0.0,260.07,19,-5.359999999999999,-98.74000000000001,-3.697999999999997,0
20.69,48.63,0.0,112.87,19,1.5,-147.2,-1.8359999999999985,0
18.43,41.75,0.0,150.29,19,-2.2600000000000016,37.41999999999999,-3.282,0
18.43,41.75,0.0,287.72,19,0.0,137.43000000000004,-1.828000000000003,0
22.82,30.13,0.0,491.5,19,4.390000000000001,203.77999999999997,2.9080000000000013,0
22.56,54.57,0.0,294.06,19,-0.26000000000000156,-197.44,1.9739999999999966,0
24.86,37.41,0.0,61.26,19,2.3000000000000007,-232.8,3.4400000000000013,0
58.26,52.13,0.0,93.48,19,33.4,32.220000000000006,28.873999999999995,1
18.97,36.13,0.0,134.12,19,-39.29,40.64,-10.523999999999994,0
27.86,52.33,0.0,222.05,19,8.89,87.93,-2.6419999999999995,0
26.66,49.7,0.0,225.96,19,-1.1999999999999993,3.9099999999999966,-4.6619999999999955,0
18.59,59.68,0.0,142.26,19,-8.07,-83.70000000000002,-11.478000000000002,0
21.39,58.94,0.0,350.71,19,2.8000000000000007,208.45,-1.3039999999999985,0
21.39,58.94,0.0,473.0,19,0.0,122.29000000000002,-1.7880000000000003,0
26.4,31.2,0.0,421.45,19,5.009999999999998,-51.55000000000001,3.513999999999996,0
21.95,66.17,0.0,155.5,19,-4.449999999999999,-265.95,0.006000000000000227,0
22.96,48.21,0.0,448.43,19,1.0100000000000016,292.93,0.14199999999999946,0
50.82,60.16,0.0,79.43,19,27.86,-369.0,22.116000000000003,1
22.46,45.1,0.0,121.76,19,-28.36,42.33,-6.457999999999998,0
22.46,45.1,0.0,330.46,19,0.0,208.7,-5.669999999999995,0
26.08,62.12,1.0,224.37,19,3.6199999999999974,-106.08999999999997,-2.8760000000000012,0
24.81,48.3,1.0,445.96,19,-1.2699999999999996,221.58999999999997,-4.516000000000002,1
23.55,50.51,0.0,53.67,19,-1.259999999999998,-392.28999999999996,-0.3219999999999992,0
20.98,54.03,0.0,55.02,19,-2.5700000000000003,1.3500000000000014,-2.596,0
22.84,46.97,0.0,307.7,19,1.8599999999999994,252.67999999999998,-0.8119999999999976,0
40.1,34.52,0.0,360.51,19,17.26,52.81,13.644000000000002,1
26.2,31.72,0.0,133.42,19,-13.900000000000002,-227.09,-0.5339999999999989,0
46.71,38.91,0.0,342.77,19,20.51,209.35,15.344000000000005,1
23.32,66.44,0.0,218.44,19,-23.39,-124.32999999999998,-8.514000000000003,0
21.3,59.28,0.0,55.17,19,-2.0199999999999996,-163.26999999999998,-10.225999999999999,0
24.0,59.92,0.0,53.66,19,2.6999999999999993,-1.5100000000000051,-4.306000000000001,0
24.0,59.92,0.0,267.29,19,0.0,213.63000000000002,-3.865999999999996,0
21.87,41.78,1.0,402.71,19,-2.129999999999999,135.41999999999996,-1.0280000000000022,1
21.87,41.78,1.0,99.18,19,0.0,-303.53,-0.7379999999999995,0
21.14,57.9,0.0,245.11,19,-0.7300000000000004,145.93,-1.436,0
20.23,69.24,0.0,382.92,19,-0.9100000000000001,137.81,-1.5919999999999987,0
20.23,66.97,0.0,222.18,19,0.0,-160.74,-0.838000000000001,0
24.29,62.05,0.0,363.71,19,4.059999999999999,141.52999999999997,2.7379999999999995,0
19.42,64.84,0.0,184.86,19,-4.869999999999997,-178.84999999999997,-1.6419999999999995,0
22.83,41.29,0.0,267.52,19,3.4099999999999966,82.65999999999997,1.4299999999999997,0
22.83,41.29,0.0,203.07,19,0.0,-64.44999999999999,0.9100000000000001,0
52.17,43.35,0.0,118.25,19,29.340000000000003,-84.82,23.862000000000002,1
21.09,33.83,0.0,165.81,19,-31.080000000000002,47.56,-6.577999999999999,0
22.75,68.3,0.0,373.15,19,1.6600000000000001,207.33999999999997,-5.583999999999996,0
22.75,68.3,0.0,346.3,19,0.0,-26.849999999999966,-5.568000000000001,0
20.07,67.11,0.0,91.62,19,-2.6799999999999997,-254.68,-7.6960000000000015,0
18.3,46.54,0.0,408.08,19,-1.7699999999999996,316.46,-2.692,0
22.61,42.61,0.0,253.8,19,4.309999999999999,-154.27999999999997,1.314,0
22.61,42.61,0.0,78.32,19,0.0,-175.48000000000002,1.3419999999999987,0
18.87,53.56,1.0,458.5,19,-3.7399999999999984,380.18,-1.6219999999999963,0
25.94,61.18,0.0,464.37,19,7.07,5.8700000000000045,4.273999999999997,0
25.94,61.18,0.0,102.85,19,0.0,-361.52,2.746000000000002,0
26.73,38.52,0.0,310.76,19,0.7899999999999991,207.91,2.7119999999999997,0
25.85,52.92,0.0,486.28,19,-0.879999999999999,175.51999999999998,1.184000000000001,0
25.85,52.92,0.0,340.58,19,0.0,-145.7,-0.21199999999999974,0
25.23,40.79,1.0,378.48,19,-0.620000000000001,37.900000000000034,-0.6900000000000048,0
25.23,68.35,0.0,167.76,19,0.0,-210.72000000000003,-0.5479999999999983,0
21.98,61.03,0.0,243.23,19,-3.25,75.47,-2.8480000000000025,0
18.18,43.45,0.0,259.61,19,-3.8000000000000007,16.380000000000024,-5.114000000000001,0
18.56,67.33,0.0,264.77,19,0.379999999999999,5.159999999999968,-3.2760000000000034,0
18.56,57.38,0.0,395.7,19,0.0,130.93,-1.9420000000000037,0
25.06,36.11,0.0,402.28,19,6.5,6.579999999999984,4.591999999999999,0
26.42,43.24,0.0,1849.88,19,1.360000000000003,1447.6000000000001,5.064,1
25.35,69.63,0.0,384.83,19,-1.0700000000000003,-1465.0500000000002,2.5600000000000023,0
26.49,32.28,1.0,342.09,19,1.139999999999997,-42.74000000000001,2.1140000000000008,0
25.66,69.83,0.0,2051.14,19,-0.8299999999999983,1709.05,-0.13599999999999923,1
24.14,46.45,0.0,435.89,19,-1.5199999999999996,-1615.25,-1.4720000000000013,0
21.16,40.97,0.0,185.27,19,-2.9800000000000004,-250.61999999999998,-3.400000000000002,0
18.88,46.58,0.0,292.33,19,-2.280000000000001,107.05999999999997,-4.385999999999999,0
26.58,36.37,0.0,492.18,19,7.699999999999999,199.85000000000002,3.2959999999999994,0
26.58,37.52,0.0,496.2,19,0.0,4.019999999999982,3.112000000000002,0
25.91,40.3,1.0,281.18,19,-0.6699999999999982,-215.01999999999998,2.0880000000000045,0
18.32,37.71,0.0,251.18,19,-7.59,-30.0,-4.9339999999999975,0
18.32,37.71,0.0,78.84,19,0.0,-172.34,-4.821999999999999,0
27.31,43.66,0.0,75.68,19,8.989999999999998,-3.1599999999999966,4.0219999999999985,0
18.93,58.41,0.0,170.81,19,-8.379999999999999,95.13,-2.8279999999999994,0
19.1,40.64,0.0,270.94,19,0.1700000000000017,100.13,-1.2959999999999994,0
19.89,33.19,1.0,388.05,19,0.7899999999999991,117.11000000000001,-0.8200000000000003,1
26.3,55.7,0.0,324.32,19,6.41,-63.73000000000002,3.9939999999999998,0
22.38,30.69,0.0,425.06,19,-3.9200000000000017,100.74000000000001,1.0599999999999987,0
25.16,30.05,0.0,52.56,19,2.780000000000001,-372.5,2.594000000000001,0
21.15,67.29,1.0,2631.34,19,-4.010000000000002,2578.78,-1.8260000000000005,0
21.15,67.29,0.0,226.2,19,0.0,-2405.1400000000003,-2.078000000000003,0
21.68,55.53,0.0,204.12,19,0.5300000000000011,-22.079999999999984,-0.6239999999999988,0
18.74,47.32,0.0,266.55,19,-2.9400000000000013,62.43000000000001,-2.836000000000002,0
18.74,67.9,1.0,266.55,19,0.0,0.0,-1.5519999999999996,0
18.74,67.9,1.0,112.96,19,0.0,-153.59000000000003,-1.0700000000000003,0
20.95,88.25,0.0,2211.98,19,2.210000000000001,2099.02,1.1799999999999997,0
20.95,42.33,0.0,97.17,19,0.0,-2114.81,1.325999999999997,0
25.25,43.95,0.0,170.73,19,4.300000000000001,73.55999999999999,4.324000000000002,0
21.28,65.16,0.0,335.73,19,-3.969999999999999,165.00000000000003,-0.15399999999999636,0
21.28,34.84,0.0,197.94,19,0.0,-137.79000000000002,-0.661999999999999,0
23.1,53.33,1.0,285.56,19,1.8200000000000003,87.62,0.7280000000000015,0
19.31,62.23,0.0,95.86,19,-3.7900000000000027,-189.7,-2.7340000000000018,0
19.85,69.94,0.0,406.56,19,0.5400000000000027,310.7,-1.1139999999999972,0
19.85,40.0,1.0,84.93,19,0.0,-321.63,-0.8279999999999994,1
21.97,31.68,0.0,348.08,19,2.1199999999999974,263.15,1.1539999999999964,0
18.11,39.4,0.0,324.88,19,-3.8599999999999994,-23.19999999999999,-1.708000000000002,0
21.67,67.68,1.0,258.48,19,3.5600000000000023,-66.39999999999998,1.3800000000000026,0
20.13,50.73,1.0,359.92,19,-1.5400000000000027,101.44,-0.21600000000000108,0
24.23,35.74,0.0,164.15,19,4.100000000000001,-195.77,3.007999999999999,0
22.75,48.28,0.0,216.33,19,-1.4800000000000004,52.18000000000001,1.3719999999999999,0
27.11,61.82,0.0,351.13,19,4.359999999999999,134.79999999999998,3.9319999999999986,0
24.89,66.72,0.0,300.79,19,-2.219999999999999,-50.339999999999975,1.0680000000000014,0
27.13,67.12,1.0,365.03,19,2.2399999999999984,64.23999999999995,1.9079999999999977,1
25.04,89.92,0.0,283.3,19,-2.09,-81.72999999999996,-0.34399999999999764,1
25.1,43.62,0.0,69.22,19,0.060000000000002274,-214.08,-0.7539999999999942,0
25.34,44.3,0.0,180.38,19,0.23999999999999844,111.16,-0.16000000000000014,0
25.34,44.3,0.0,180.38,19,0.0,0.0,-0.24999999999999645,0
25.34,44.3,0.0,169.66,19,0.0,-10.719999999999999,0.10800000000000054,0
23.07,48.34,0.0,498.87,19,-2.2699999999999996,329.21000000000004,-1.7680000000000007,0
46.52,50.2,0.0,139.93,19,23.450000000000003,-358.94,17.398,0
26.85,40.17,0.0,328.29,19,-19.67,188.36,-2.573999999999998,0
26.85,68.46,0.0,286.32,19,0.0,-41.97000000000003,-2.8759999999999977,0
22.3,30.92,0.0,186.74,19,-4.550000000000001,-99.57999999999998,-6.818000000000001,0
19.08,49.5,0.0,120.59,19,-3.2200000000000024,-66.15,-9.240000000000002,0
19.67,55.64,0.0,261.75,19,0.5900000000000034,141.16,-3.2799999999999976,0
19.67,55.64,0.0,380.94,19,0.0,119.19,-1.8440000000000012,0
18.62,54.01,0.0,305.14,19,-1.0500000000000007,-75.80000000000001,-1.248000000000001,0
18.62,60.12,0.0,469.24,19,0.0,164.10000000000002,-0.5120000000000005,0
21.37,57.56,0.0,435.82,19,2.75,-33.420000000000016,1.7799999999999976,0
20.56,38.17,1.0,2951.16,19,-0.8100000000000023,2515.3399999999997,0.791999999999998,1
20.56,38.17,1.0,403.65,19,0.0,-2547.5099999999998,0.6139999999999972,0
18.68,56.99,0.0,399.36,19,-1.879999999999999,-4.289999999999964,-1.2779999999999987,0
18.68,46.32,0.0,399.77,19,0.0,0.40999999999996817,-1.2899999999999991,0
20.3,62.3,1.0,66.57,19,1.620000000000001,-333.2,0.544000000000004,0
18.04,85.41,0.0,271.49,19,-2.2600000000000016,204.92000000000002,-1.2120000000000033,1
18.04,85.41,0.0,95.39,19,0.0,-176.10000000000002,-0.7079999999999984,0
25.42,60.31,0.0,372.66,19,7.380000000000003,277.27000000000004,5.324000000000002,0
25.42,39.37,0.0,431.88,19,0.0,59.21999999999997,3.9760000000000026,0
23.96,45.97,0.0,395.92,19,-1.4600000000000009,-35.95999999999998,1.783999999999999,0
23.79,50.08,0.0,62.16,19,-0.1700000000000017,-333.76,0.46399999999999864,0
25.97,56.37,1.0,168.05,19,2.1799999999999997,105.89000000000001,1.0579999999999998,0
25.17,64.17,0.0,211.4,19,-0.7999999999999972,43.349999999999994,0.30799999999999983,0
25.2,85.49,0.0,87.83,19,0.029999999999997584,-123.57000000000001,0.3819999999999979,0
25.2,63.96,0.0,399.98,19,0.0,312.15000000000003,0.13400000000000034,0
27.18,39.03,0.0,452.56,19,1.9800000000000004,52.579999999999984,1.436,0
18.63,65.63,0.0,416.92,19,-8.55,-35.639999999999986,-5.646000000000001,0
21.88,48.58,0.0,369.38,19,3.25,-47.54000000000002,-1.738000000000003,0
21.84,63.61,0.0,99.11,19,-0.03999999999999915,-270.27,-1.105999999999998,0
